id_pfam;name_pfam
PF02263|PF02841;GBP|GBP_C
PF02260|PF00454;FATC|PI3_PI4_kinase
PF02259|PF02260|PF00454|PF11640;FAT|FATC|PI3_PI4_kinase|TAN
PF03154;Atrophin-1
PF02038;ATP1G1_PLM_MAT8
PF00403;HMA
PF05176;ATP-synt_10
PF06644;ATP11
PF07542;ATP12
PF10775;ATP_sub_h
PF04911;ATP-synt_J
PF09768;Peptidase_M76
PF00689|PF00690|PF09040;Cation_ATPase_C|Cation_ATPase_N|H-K_ATPase_N
PF04627;ATP-synt_Eps
PF05873;Mt_ATP-synt_D
PF05680;ATP-synt_E
PF05511;ATP-synt_F6
PF00119;ATP-synt_A
PF00895;ATP-synt_8
PF05933;Fun_ATP-synt_8
PF00006|PF00306|PF02874;ATP-synt_ab|ATP-synt_ab_C|ATP-synt_ab_N
PF00006|PF02874;ATP-synt_ab|ATP-synt_ab_N
PF02823;ATP-synt_DE_N
PF00213;OSCP
PF00401|PF02823;ATP-synt_DE|ATP-synt_DE_N
PF00430;ATP-synt_B
PF00231;ATP-synt
PF10206;WRW
PF10791;F1F0-ATPsyn_F
PF06396;AGTRAP
PF00431|PF07974|PF01344|PF00059|PF01437;CUB|EGF_2|Kelch_1|Lectin_C|PSI
PF00431|PF07974|PF01344|PF00053|PF00059|PF01437;CUB|EGF_2|Kelch_1|Laminin_EGF|Lectin_C|PSI
PF00431|PF01344|PF00059|PF01437;CUB|Kelch_1|Lectin_C|PSI
PF02259|PF02260|PF00454|PF08064;FAT|FATC|PI3_PI4_kinase|UME
PF05986|PF01562|PF08686|PF01421|PF00090;ADAM_spacer1|Pep_M12B_propep|PLAC|Reprolysin|TSP_1
PF05986|PF01562|PF01421|PF00090;ADAM_spacer1|Pep_M12B_propep|Reprolysin|TSP_1
PF05986|PF08685|PF01562|PF01421|PF00090;ADAM_spacer1|GON|Pep_M12B_propep|Reprolysin|TSP_1
PF03769|PF03768;Attacin_C|Attacin_N
PF00155|PF07706;Aminotran_1_2|TAT_ubiq
PF04004;Leo1
PF09759;Atx10homo_assoc
PF08517;AXH
PF12547|PF08517;ATXN-1_C|AXH
PF06741|PF07145|PF14438;LsmAD|PAM2|SM-ATX
PF06741|PF14438;LsmAD|SM-ATX
PF02099;Josephin
PF02099|PF02809;Josephin|UIM
PF15187;Augurin
PF00378;ECH_1
PF15334;AIB
PF14378;PAP2_3
PF15336;Auts2
PF00226|PF10409;DnaJ|PTEN_C2
PF00626|PF02209;Gelsolin|VHP
PF09794;Avl9
PF15063;TC1
PF01490;Aa_trans
PF03982;DAGAT
PF15721;ANXA2R
PF10211;Ax_dynein_light
PF16646|PF08833|PF00778|PF00615;AXIN1_TNKS_BD|Axin_b-cat_bind|DIX|RGS
PF12845;TBD
PF02784|PF00278;Orn_Arg_deC_N|Orn_DAP_Arg_deC
PF07228;SpoIIE
PF00452|PF02180;Bcl-2|BH4
PF08945|PF06773;Bclx_interact|Bim_N
PF07565|PF00955;Band_3_cyto|HCO3_cotransp
PF03360;Glyco_transf_43
PF01762;Galactosyl_T
PF02434;Fringe
PF05679|PF07691;CHGN|PA14
PF02709|PF13733;Glyco_transf_7C|Glyco_transf_7N
PF07162;B9-C2
PF06989;BAALC_N
PF00651|PF05225;BTB|HTH_psq
PF06113;BRE
PF02214;BTB_2
PF00651|PF03131;BTB|bZIP_Maf
PF10514;Bcl-2_BAD
PF02961;BAF
PF02179|PF00240;BAG|ubiquitin
PF02179|PF00397;BAG|WW
PF12057|PF00240;DUF3538|ubiquitin
PF08180;BAGE
PF08397|PF14604;IMD|SH3_9
PF00168|PF10540;C2|Membr_traf_MHD
PF06211;BAMBI
PF14545;DBB
PF10523;BEN
PF01088;Peptidase_C12
PF05529;Bap31
PF02201;SWIB
PF00530;SRCR
PF05466;BASP1
PF00651|PF00917;BTB|MATH
PF00439|PF02791|PF00628|PF10537|PF15612|PF15613;Bromodomain|DDT|PHD|WAC_Acf1_DNA_bd|WHIM1|WSD
PF00439|PF00628|PF10537|PF15612|PF15613;Bromodomain|PHD|WAC_Acf1_DNA_bd|WHIM1|WSD
PF00439|PF02791|PF01429|PF00628|PF15612|PF15613;Bromodomain|DDT|MBD|PHD|WHIM1|WSD
PF00439|PF02791|PF01429|PF00628|PF15613;Bromodomain|DDT|MBD|PHD|WSD
PF15826;PUMA
PF14777;BBIP10
PF14988;DUF4515
PF00013|PF16275|PF00098;KH_1|SF1-HH|zf-CCHC
PF00118;Cpn60_TCP1
PF14779;BBS1
PF14782|PF14783|PF14781;BBS2_C|BBS2_Mid|BBS2_N
PF07289;BBL5
PF09667|PF00505;DUF2028|HMG_box
PF04714;BCL_N
PF00484;Pro_CA
PF01063;Aminotran_4
PF08205|PF13895|PF07686;C2-set_2|Ig_2|V-set
PF12026|PF08824|PF00018;DUF3513|Serine_rich|SH3_1
PF00617|PF00017;RasGEF|SH2
PF12490;BCAS3
PF13862;BCIP
PF04438;zf-HIT
PF03055;RPE65
PF10436|PF02518;BCDHK_Adom3|HATPase_c
PF11502;BCL9
PF15440;THRAP3_BCLAF1
PF05347;Complex1_LYR
PF12796|PF15808|PF16553;Ank_2|BCOR|PUFD
PF12796|PF16553;Ank_2|PUFD
PF09036|PF00168|PF00620|PF00621;Bcr-Abl_Oligo|C2|RhoGAP|RhoGEF
PF00004|PF08740;AAA|BCS1_N
PF17035|PF00439;BET|Bromodomain
PF00041|PF07679|PF13895|PF07686;fn3|I-set|Ig_2|V-set
PF00243;NGF
PF02458;Transferase
PF04111|PF15285;APG6|BH3
PF02892;zf-BED
PF01062;Bestrophin
PF04051;TRAPP
PF04099;Sybindin
PF04538;BEX
PF05307;Bundlin
PF01061|PF00005|PF14510|PF06422;ABC2_membrane|ABC_tran|ABC_trans_N|PDR_CDR
PF13364|PF01301;BetaGal_dom4_5|Glyco_hydro_35
PF15886|PF00722;CBM39|Glyco_hydro_16
PF02312;CBF_beta
PF04408|PF07717;HA2|OB_NTP_bind
PF02469;Fasciclin
PF00332;Glyco_hydro_17
PF00703|PF02836|PF02837;Glyco_hydro_2|Glyco_hydro_2_C|Glyco_hydro_2_N
PF14310|PF00933|PF01915|PF07691;Fn3-like|Glyco_hydro_3|Glyco_hydro_3_C|PA14
PF14288|PF02364;FKS1_dom1|Glucan_synthase
PF11704;Folliculin
PF07527|PF00010;Hairy_orange|HLH
PF00010|PF00505;HLH|HMG_box
PF02574;S-methyl_trans
PF01027;Bax1-I
PF00013|PF00536;KH_1|SAM_1
PF09730;BicD
PF04849;HAP1_N
PF15249;GLTSCR1
PF06393;BID
PF09166|PF01408;Biliv-reduc_cat|GFO_IDH_MocA
PF16213|PF09324|PF01369|PF12783;DCB|DUF1981|Sec7|Sec7_N
PF12201;bcl-2I13
PF06859|PF13847;Bin3|Methyltransf_31
PF06968|PF04055;BATS|Radical_SAM
PF00012;HSP70
PF00653;BIR
PF00653|PF00619;BIR|CARD
PF00653|PF12356|PF00179;BIR|BIRC6|UQ_con
PF09751;Es2
PF08539;HbrB
PF06320;GCN5L1
PF10046;BLOC1_2
PF15753;BLOC1S3
PF14942;Muted
PF14712;Snapin_Pallidin
PF01484|PF01391;Col_cuticle_N|Collagen
PF01483|PF00082|PF16470;P_proprotein|Peptidase_S8|S8_pro-domain
PF03051;Peptidase_C1_2
PF00270|PF00271|PF00570|PF16124|PF09382;DEAD|Helicase_C|HRDC|RecQ_Zn_bind|RQC
PF08072|PF16204|PF16202|PF00270|PF00271|PF00570|PF16124|PF09382;BDHCT|BDHCT_assoc|BLM_N|DEAD|Helicase_C|HRDC|RecQ_Zn_bind|RQC
PF00905;Transpeptidase
PF13460;NAD_binding_10
PF08598;Sds3
PF15185;BMF
PF16207;RAWUL
PF01400|PF00431|PF07645;Astacin|CUB|EGF_CA
PF15282|PF00069;BMP2K_C|Pkinase
PF08742|PF01826|PF00093|PF00094;C8|TIL|VWC|VWD
PF08142|PF04950;AARP2CN|RIBIOP_C
PF11968;Bmt2
PF10354;DUF2431
PF00779|PF00169|PF07714|PF00017;BTK|PH|Pkinase_Tyr|SH2
PF01145;Band_7
PF06553;BNIP3
PF00041|PF07679|PF00047;fn3|I-set|ig
PF02668;TauD
PF06155|PF02668;DUF971|TauD
PF01722;BolA
PF08145|PF00400;BOP1NT|WD40
PF16297;DUF4939
PF15280;BORA_N
PF10158;LOH1CR12
PF10157;BORCS6
PF16088;BORCS7
PF10167;BORCS8
PF10512|PF10444;Borealin|Nbl1_Borealin_N
PF14957|PF00786;BORG_CEP|PBD
PF00003;7tm_3
PF02138|PF14844;Beach|PH_BEACH
PF01273;LBP_BPI_CETP
PF01273|PF02886;LBP_BPI_CETP|LBP_BPI_CETP_C
PF02237|PF03099|PF09825;BPL_C|BPL_LplA_LipB|BPL_N
PF00459;Inositol_P
PF00439|PF02791|PF00628|PF15612|PF15613;Bromodomain|DDT|PHD|WHIM1|WSD
PF00907;T-box
PF07576|PF13639|PF02148;BRAP2|zf-RING_2|zf-UBP
PF01436|PF00643;NHL|zf-B_box
PF00533|PF12738|PF16770;BRCT|PTCB-BRCT|RTT107_BRCT_5
PF01398;JAB
PF16589|PF00097;BRCT_2|zf-C3HC4
PF00533|PF12820|PF00097;BRCT|BRCT_assoc|zf-C3HC4
PF09169|PF09103|PF09104|PF00634|PF09121;BRCA-2_helical|BRCA-2_OB1|BRCA-2_OB3|BRCA2|Tower
PF00439|PF10513|PF00855;Bromodomain|EPL1|PWWP
PF17035|PF17105|PF00439;BET|BRD4_CDT|Bromodomain
PF00439|PF12024;Bromodomain|DUF3512
PF13632;Glyco_trans_2_3
PF08271;TF_Zn_Ribbon
PF10164;DUF2367
PF04089;BRICHOS
PF07533|PF00439|PF00271|PF07529|PF08880|PF14619|PF00176;BRK|Bromodomain|Helicase_C|HSA|QLQ|SnAC|SNF2_N
PF14961;BROMI
PF10104;Brr6_like_C_C
PF08626;TRAPPC9-Trs120
PF00439|PF00400;Bromodomain|WD40
PF04427;Brix
PF06775;Seipin
PF10176;DUF2370
PF03909;BSD
PF15462;Barttin
PF05715;zf-piccolo
PF00040;fn2
PF13765|PF00622;PRY|SPRY
PF13765|PF00622|PF00643;PRY|SPRY|zf-B_box
PF02267;Rib_hydrolayse
PF07819;PGAP1
PF16716;BST2
PF08205|PF13765|PF00622|PF07686;C2-set_2|PRY|SPRY|V-set
PF01849;NAC
PF12054|PF00271|PF00176;DUF3535|Helicase_C|SNF2_N
PF00651|PF00415;BTB|RCC1
PF07707|PF00651|PF08005;BACK|BTB|PHR
PF07707|PF00651|PF00754;BACK|BTB|F5_F8_type_C
PF00795;CN_hydrolase
PF07742;BTG
PF00779|PF00169|PF07714|PF00017|PF00018;BTK|PH|Pkinase_Tyr|SH2|SH3_1
PF02487;CLN3
PF08205|PF07686;C2-set_2|V-set
PF11816|PF00400;DUF3337|WD40
PF08311|PF00069;Mad3_BUB1_I|Pkinase
PF09736;Bud13
PF12171;zf-C2H2_jaz
PF09073;BUD22
PF08241|PF12589;Methyltransf_11|WBS_methylT
PF01125;G10
PF01166;TSC22
PF03045;DAN
PF00578;AhpC-TSA
PF09792;But2
PF02731;SKIP_SNW
PF05291;Bystin
PF00069|PF14847|PF07647;Pkinase|Ras_bdg_2|SAM_2
PF02020;W2
PF00130|PF00611|PF00018|PF14604;C1_1|FCH|SH3_1|SH3_9
PF01576;Myosin_tail_1
PF14974;P_C10
PF00067;p450
PF09789;DUF2353
PF14953;DUF4504
PF05283;MGC-24
PF15308|PF00498;CEP170_C|FHA
PF00856|PF08236|PF00397;SET|SRI|WW
PF04677|PF04676;CwfJ_C_1|CwfJ_C_2
PF04000;Sas10_Utp3
PF02330;MAM33
PF12662|PF07645|PF00059;cEGF|EGF_CA|Lectin_C
PF00431|PF00084|PF00089;CUB|Sushi|Trypsin
PF00431|PF00089;CUB|Trypsin
PF01268|PF00763|PF02882;FTHFS|THF_DHG_CYH|THF_DHG_CYH_C
PF11952;XTBD
PF15729;ALS2CR11
PF00168|PF15625;C2|CC2D2AN-C2
PF04685|PF12215;DUF608|Glyco_hydr_116N
PF00617|PF00618;RasGEF|RasGEF_N
PF00169|PF01852;PH|START
PF00704;Glyco_hydro_18
PF01127;Sdh_cyt
PF03188;Cytochrom_B561
PF10226;CCDC85
PF12301;CD99L2
PF15389;DUF4612
PF07406;NICE-3
PF10504;DUF2452
PF15559;DUF4660
PF15465;DUF4634
PF15752;DUF4688
PF15081;DUF4548
PF15011;CK2S
PF14868;DUF4487
PF15828;DUF4710
PF15855;DUF4726
PF05907;DUF866
PF15375;DUF4602
PF15078;DUF4545
PF15162;DUF4580
PF14946;DUF4501
PF15736;DUF4684
PF15772;UPF0688
PF15842;DUF4718
PF15763;DUF4692
PF15104;DUF4558
PF12494;DUF3695
PF15797;DUF4706
PF15546;DUF4653
PF15429;DUF4628
PF08473|PF00092|PF08399;VGCC_alpha2|VWA|VWA_N
PF08473|PF13768|PF08399;VGCC_alpha2|VWA_3|VWA_N
PF08434|PF00092;CLCA|VWA
PF06809;NPDC1
PF00036|PF13499;EF-hand_1|EF-hand_7
PF08569;Mo25
PF13833;EF-hand_8
PF13202|PF13499;EF-hand_5|EF-hand_7
PF09047;MEF2_binding
PF00134;Cyclin_N
PF15367;CABS1
PF01397|PF03936;Terpene_synth|Terpene_synth_C
PF02197;RIIa
PF08763|PF16905|PF00520;Ca_chan_IQ|GPHH|Ion_trans
PF08763|PF16885|PF16905|PF00520;Ca_chan_IQ|CAC1F_C|GPHH|Ion_trans
PF00625|PF12052;Guanylate_kin|VGCC_beta4Aa_N
PF07888;CALCOCO1
PF00755;Carn_acyltransf
PF00028|PF01049;Cadherin|Cadherin_C
PF00028|PF08758;Cadherin|Cadherin_pro
PF00028|PF01049|PF02210;Cadherin|Cadherin_C|Laminin_G_2
PF00028|PF01049|PF08758;Cadherin|Cadherin_C|Cadherin_pro
PF00028|PF02210;Cadherin|Laminin_G_2
PF08205|PF07679;C2-set_2|I-set
PF00028|PF01049|PF00008|PF02210;Cadherin|Cadherin_C|EGF|Laminin_G_2
PF01571|PF08669;GCV_T|GCV_T_C
PF15539|PF15557|PF12253;CAF1-p150_C2|CAF1-p150_N|CAF1A
PF15512|PF00400;CAF-1_p60_C|WD40
PF12265|PF00400;CAF1C_H4-bd|WD40
PF04857;CAF1
PF07690;MFS_1
PF15066;CAGE1
PF00194;Carb_anhydrase
PF14798;Ca_hom_mod
PF13405|PF13499;EF-hand_6|EF-hand_7
PF00002|PF02793;7tm_2|HRM
PF02029;Caldesmon
PF07707|PF00651|PF01344;BACK|BTB|Kelch_1
PF13499|PF13833;EF-hand_7|EF-hand_8
PF00262;Calreticulin
PF13202|PF13833;EF-hand_5|EF-hand_8
PF06387;Calcyon
PF17095|PF11971|PF08683;CAMSAP_CC1|CAMSAP_CH|CAMSAP_CKK
PF01392|PF07679|PF00051|PF07714;Fz|I-set|Kringle|Pkinase_Tyr
PF14963;CAML
PF12153;CAP18_C
PF01596;Methyltransf_3
PF01067|PF00648;Calpain_III|Peptidase_C2
PF01067|PF13833|PF00648;Calpain_III|EF-hand_8|Peptidase_C2
PF00648|PF00641;Peptidase_C2|zf-RanBP
PF01067|PF13202|PF13833|PF00648;Calpain_III|EF-hand_5|EF-hand_8|Peptidase_C2
PF00168|PF01067|PF00648;C2|Calpain_III|Peptidase_C2
PF01067|PF04212|PF00648;Calpain_III|MIT|Peptidase_C2
PF13202|PF13499|PF13833;EF-hand_5|EF-hand_7|EF-hand_8
PF08623;TIP120
PF08603|PF01213;CAP_C|CAP_N
PF12719;Cnd3
PF00311;PEPcase
PF12287;Caprin-1_C
PF00386|PF12287;C1q|Caprin-1_C
PF06292|PF00169;DUF1041|PH
PF02181;FH2
PF01267;F-actin_cap_A
PF01115;F_actin_cap_B
PF00619|PF00625;CARD|Guanylate_kin
PF00988|PF00117;CPSase_sm_chain|GATase
PF02786|PF02787;CPSase_L_D2|CPSase_L_D3
PF00619|PF13553;CARD|FIIND
PF16000|PF13516;CARMIL_C|LRR_6
PF11531;CARM1
PF07942;N2227
PF15299;ALS2CR8
PF00083;Sugar_tr
PF06373;CART
PF00363;Casein
PF15927;Casc1_N
PF09405;Btz
PF07779;Cas1_AcylT
PF00997;Casein_kappa
PF12026|PF08824|PF14604;DUF3513|Serine_rich|SH3_9
PF04535;DUF588
PF01335;DED
PF08172;CASP_C
PF01216;Calsequestrin
PF00003|PF01094|PF07562;7tm_3|ANF_receptor|NCD3G
PF08246|PF00112;Inhibitor_I29|Peptidase_C1
PF00199|PF06628;Catalase|Catalase-rel
PF00112|PF08127;Peptidase_C1|Propeptide_C1
PF08773|PF00112;CathepsinC_exc|Peptidase_C1
PF07966|PF00026;A1_Propeptide|Asp
PF10312|PF09732;Cactin_mid|CactinC_cactus
PF00302;CAT
PF01146;Caveolin
PF15237;PTRF_SDPR
PF00076|PF00641;RRM_1|zf-RanBP
PF14952;zf-tcix
PF03281;Mab-21
PF15846;DUF4720
PF10573;UPF0561
PF10561;UPF0565
PF10629;DUF2475
PF15449;Retinal
PF15443;DUF4630
PF15667;GDWWSH
PF15484;DUF4642
PF10209;DUF2340
PF15442;DUF4629
PF15479;DUF4639
PF15756;DUF4690
PF01770;Folate_carrier
PF00504;Chloroa_b-bind
PF14769;CLAMP
PF09270|PF09271;BTD|LAG1-DNAbind
PF08068|PF01472|PF16198|PF01509;DKCLD|PUA|TruB_C_2|TruB_N
PF02262|PF02761|PF02762;Cbl_N|Cbl_N2|Cbl_N3
PF02262|PF02761|PF02762|PF00627;Cbl_N|Cbl_N2|Cbl_N3|UBA
PF01053;Cys_Met_Meta_PP
PF00439|PF06001|PF08214|PF02172|PF02135|PF00569;Bromodomain|DUF902|HAT_KAT11|KIX|zf-TAZ|ZZ
PF03981;Ubiq_cyt_C_chap
PF07960;CBP4
PF00246|PF02244;Peptidase_M14|Propep_M14
PF04389;Peptidase_M28
PF00450;Peptidase_S10
PF01392|PF00246;Fz|Peptidase_M14
PF00439|PF09030|PF06001|PF08214|PF02172|PF02135|PF00569;Bromodomain|Creb_binding|DUF902|HAT_KAT11|KIX|zf-TAZ|ZZ
PF00571|PF00291;CBS|PALP
PF02492|PF07683;cobW|CobW_C
PF00385|PF01393;Chromo|Chromo_shadow
PF17218|PF00385;CBX7_C|Chromo
PF14645;Chibby
PF15134;DUF4570
PF14977;FAM194
PF15008;DUF4518
PF15830;DUF4712
PF05018;DUF667
PF15823;UPF0524
PF15843;DUF4719
PF15115;HDNR
PF15867|PF13877;Dynein_attach_N|RPAP3_C
PF15794;CCDC106
PF13870;DUF4201
PF15774;DUF4702
PF15810;CCDC117
PF11819;DUF3338
PF06244;Ccdc124
PF15027;DUF4525
PF14722|PF14723;KRAP_IP3R_bind|SSFA2_C
PF04502;DUF572
PF15002;ERK-JNK_inhib
PF14923;CCDC142
PF00782|PF14671;DSPc|DSPn
PF15450;CCDC154
PF15188;CCDC-167
PF15372;DUF4600
PF13300;DUF4078
PF15558;DUF4659
PF15835;DUF4715
PF15726;DUF4677
PF14992;TMCO5
PF15768;CC190
PF15398;DUF4619
PF00048;IL8
PF13270;DUF4061
PF03381;CDC50
PF15374;CCDC71L
PF14917;CCDC74_C
PF05622;HOOK
PF07798;DUF1640
PF01743|PF12627;PolyA_pol|PolyA_pol_RNAbd
PF11105;CCAP
PF14443|PF14444|PF02037;DBC1|S1-like|SAP
PF01391|PF07645;Collagen|EGF_CA
PF06585;JHBP
PF08315;cwf18
PF15254;CCDC14
PF05667;DUF812
PF15669;CCDC24
PF05670;DUF814
PF15742;DUF4686
PF14989;CCDC32
PF13863;DUF4200
PF07946;DUF1682
PF15295;CCDC50_N
PF09774;Cid2
PF15769;DUF4698
PF15818;CCDC73
PF14739;DUF4472
PF13778;DUF4174
PF14908;DUF4496
PF13846|PF13926;DUF4196|DUF4211
PF14968;CCDC84
PF03879;Cgr1
PF09762;KOG2701
PF09747;DUF2052
PF01845;CcdB
PF09755;DUF2046
PF15368;BioT2
PF14893;PNMA
PF15266;DUF4594
PF03915;AIP3
PF09159;Ydc2-catalyt
PF15482;CCER1
PF13903;Claudin_2
PF00822;PMP22_Claudin
PF15108;TMEM37
PF07111;HCR
PF01265;Cyto_heme_lyase
PF00001|PF09193;7tm_1|CholecysA-Rec_N
PF00918;Gastrin
PF01535;PPR
PF16545;CCM2_C
PF02984|PF00134;Cyclin_C|Cyclin_N
PF02984|PF00134|PF16500;Cyclin_C|Cyclin_N|Cyclin_N2
PF16899|PF00134;Cyclin_C_2|Cyclin_N
PF02984|PF00134|PF12937;Cyclin_C|Cyclin_N|F-box-like
PF02984|PF00134|PF00646;Cyclin_C|Cyclin_N|F-box
PF03372|PF13855;Exo_endo_phos|LRR_8
PF15748;CCSAP
PF01578;Cytochrom_C_asm
PF00403|PF00080;HMA|Sod_Cu
PF08217;DUF1712
PF15256;SPATIAL
PF15770;DUF4699
PF14713;DUF4464
PF15022;DUF4522
PF15123;DUF4562
PF15725;RCDG1
PF15239;DUF4586
PF15161;Neuropep_like
PF15849;DUF4722
PF07065;D123
PF00335;Tetraspannin
PF15921;CCDC158
PF00021;UPAR_LY6
PF07654|PF16497;C1-set|MHC_I_3
PF04103;CD20
PF13895|PF11465;Ig_2|Receptor_2B4
PF14984;CD24
PF00020;TNFR_c6
PF15910;V-set_2
PF02213;GYF
PF05790|PF07686;C2-set|V-set
PF00047|PF07686;ig|V-set
PF06365;CD34_antigen
PF01130;CD36
PF08564|PF08565;CDC37_C|CDC37_M
PF16680|PF02189;Ig_4|ITAM
PF02189|PF11628;ITAM|TCR_zetazeta
PF00229;TNF
PF00193;Xlink
PF04549|PF08204;CD47|V-set_CD47
PF05790|PF09191|PF00047|PF12104;C2-set|CD4-extracel|ig|Tcell_CD4_C
PF15116;CD52
PF03261;CDK5_activator
PF01299;Lamp
PF00047|PF02189;ig|ITAM
PF07679|PF02189;I-set|ITAM
PF10497;zf-4CXXC_R1
PF15296;Codanin-1_C
PF06367|PF06371|PF02181;Drf_FH3|Drf_GBD|FH2
PF08045;CDC14
PF00566;RabGAP-TBC
PF00004|PF09079;AAA|Cdc6_C
PF12894|PF00400;ANAPC4_WD40|WD40
PF17246|PF17245|PF17244;CDC24_OB1|CDC24_OB2|CDC24_OB3
PF10471;ANAPC_CDC26
PF00270|PF04408|PF00271|PF07717;DEAD|HA2|Helicase_C|OB_NTP_bind
PF08564|PF08565|PF03234;CDC37_C|CDC37_M|CDC37_N
PF02724;CDC45
PF00004|PF02933|PF02359;AAA|CDC48_2|CDC48_N
PF11831;Myb_Cef
PF13401|PF09079;AAA_22|Cdc6_C
PF05179|PF16050;CDC73_C|CDC73_N
PF15276;PP1_bind
PF06031;SERTA
PF09666;Sororin
PF01545;Cation_efflux
PF10601;zf-LITAF-like
PF01066;CDP-OH_P_transf
PF09806;CDK2AP
PF04055|PF01938;Radical_SAM|TRAM
PF04055|PF00919;Radical_SAM|UPF0004
PF04055|PF01938|PF00919;Radical_SAM|TRAM|UPF0004
PF05706;CDKN3
PF02234;CDI
PF05995;CDO_I
PF10170;C6_DPF
PF16797|PF00069;Fungal_KA1|Pkinase
PF15213;CDRT4
PF00498|PF00069;FHA|Pkinase
PF08839|PF16679;CDT1|CDT1_C
PF15359;CDV3
PF04731|PF00046;Caudal_act|Homeobox
PF00385|PF00378;Chromo|ECH_1
PF12640;UPF0489
PF15435;UNC119_bdg
PF15016|PF15025;DUF4520|DUF4524
PF15392;Joubert
PF15144;DUF4576
PF15730;DUF4680
PF15074;DUF4541
PF14846;DUF4485
PF00168|PF12416;C2|DUF3668
PF15352;K1377
PF16574;CEP209_CC5
PF14073|PF06657;Cep57_CLD|Cep57_MT_bd
PF07679|PF07686;I-set|V-set
PF03515|PF11570;Cloacin|E2R135
PF03515|PF01024;Cloacin|Colicin
PF03515|PF09000|PF11570;Cloacin|Cytotoxic|E2R135
PF00047|PF13895|PF07686;ig|Ig_2|V-set
PF14859;Colicin_M
PF17508;MccV
PF03914;CBF
PF11841|PF04727|PF16457;DUF3361|ELMO_CED12|PH_12
PF00017|PF00018|PF07653;SH2|SH3_1|SH3_2
PF09815;XK-related
PF13506;Glyco_transf_21
PF00002|PF00028|PF00008|PF16489|PF01825|PF02793|PF00053|PF02210;7tm_2|Cadherin|EGF|GAIN|GPS|HRM|Laminin_EGF|Laminin_G_2
PF00002|PF00028|PF00008|PF16489|PF01825|PF12661|PF00053|PF02210;7tm_2|Cadherin|EGF|GAIN|GPS|hEGF|Laminin_EGF|Laminin_G_2
PF00002|PF00028|PF00008|PF16489|PF01825|PF00053|PF02210;7tm_2|Cadherin|EGF|GAIN|GPS|Laminin_EGF|Laminin_G_2
PF03040;CemA
PF10162|PF13330;G8|Mucin2_WxxW
PF15677;CEND1
PF04218|PF03221;CENP-B_N|HTH_Tnp_Tc5
PF00125;Histone
PF09026|PF04218|PF03184|PF03221;CENP-B_dimeris|CENP-B_N|DDE_1|HTH_Tnp_Tc5
PF11699|PF15620|PF15622;CENP-C_C|CENP-C_mid|CENP_C_N
PF00225;Kinesin
PF10490|PF10473|PF10481;CENP-F_C_Rb_bdg|CENP-F_leu_zip|CENP-F_N
PF05837;CENP-H
PF07778;CENP-I
PF07202;Tcp10_C
PF11802;CENP-K
PF13092;CENP-L
PF11111;CENP-M
PF05238;CENP-N
PF09496;CENP-O
PF13096;CENP-P
PF13094;CENP-Q
PF06729;CENP-R
PF15630;CENP-S
PF15511|PF16171;CENP-T_C|CENP-T_N
PF13097;CENP-U
PF04828;GFA
PF15510;CENP-W
PF09415;CENP-X
PF14933;CEP19
PF09287;CEP1-DNA_bind
PF00581;Rhodanese
PF15007;CEP44
PF12180;EABR
PF17045;CEP63
PF15627;CEP76-C2
PF03798;TRAM_LAG1_CLN8
PF00046|PF03798;Homeobox|TRAM_LAG1_CLN8
PF02940;mRNA_triPase
PF01161;PBP
PF15809;STG
PF15576;DUF4661
PF15130;DUF4566
PF16158;N_BRCA1_IG
PF15739;TSNAXIP1_N
PF17065;UPF0669
PF10184;DUF2358
PF00046|PF00157;Homeobox|Pou
PF15023;DUF4523
PF12018;FAP206
PF15661;CF222
PF14858;DUF4486
PF16092;DUF4821
PF14825;DUF4483
PF14738;PaaSYMP
PF13879;KIAA1430
PF00084|PF00089|PF00092;Sushi|Trypsin|VWA
PF00057|PF00530|PF00089;Ldl_recept_a|SRCR|Trypsin
PF07648|PF00057|PF00530|PF00089;Kazal_2|Ldl_recept_a|SRCR|Trypsin
PF09443;CFC
PF10609|PF00400;ParA|WD40
PF07572;BCNT
PF02431;Chalcone
PF16892|PF16893|PF12738;CHS5_N|fn3_2|PTCB-BRCT
PF03178;CPSF_A
PF10996|PF13299|PF16661|PF07521;Beta-Casp|CPSF100_C|Lactamase_B_6|RMMBL
PF00664|PF00005|PF14396;ABC_membrane|ABC_tran|CFTR_R
PF07000;DUF1308
PF14964;DUF4507
PF15093;DUF4555
PF15806;DUF4707
PF10180;DUF2373
PF15775;DUF4703
PF08617;CGI-121
PF00007;Cys_knot
PF00009|PF03144;GTP_EFTU|GTP_EFTU_D2
PF00201;UDPGT
PF15393;DUF4615
PF14996;RMP
PF15505;DUF4648
PF15379;DUF4606
PF15552;DUF4657
PF15679;DUF4665
PF14956;DUF4505
PF00166;Cpn10
PF03964;Chorion_2
PF05836;Chorion_S16
PF03964|PF06756;Chorion_2|S19
PF03357;Snf7
PF05387;Chorion_3
PF04752;ChaC
PF13855|PF01463;LRR_8|LRRCT
PF00560|PF13855|PF01462;LRR_1|LRR_8|LRRNT
PF06747;CHCH
PF06747|PF16860;CHCH|CX9C
PF00271|PF16759|PF00176;Helicase_C|LIG3_BRCT|SNF2_N
PF00385|PF13907|PF00271|PF00176;Chromo|DUF4208|Helicase_C|SNF2_N
